Date,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,stn_SR,stn_Pr,stn_ETo,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean,cdb_SR,cdb_Pr,cdb_ETo
1985-04-04,29.0,11.2,74,28,1.9166544,18.67841302771336,0.4,3.119126299147474,28.15,13.68,65.8,28.33,1.54,18.79,0.1,4.19
1985-04-05,26.2,14.4,90,41,2.4432714,11.98562563751638,31,7.848802178604246,26.26,12.67,60.24,37.59,2.11,17.95,0.93,4.12
1985-04-06,24.6,12,97,44,2.8923426,14.34536035043175,8.8,5.025209792457717,26.66,13.86,74.06,38.57,2.53,17.41,2.08,4.31
1985-04-07,12.0,6.5,97,42,3.900438,18.97908038712664,0.2,2.254721686765205,17.19,7.02,77.32,35.76,4.39,19.69,1.72,4.02
1985-04-08,16.2,2.8,92,34,1.3506858,21.14993211912291,0,2.324078075090287,17.85,2.92,78.1,33.01,1.97,22.34,0.0,3.49
1985-04-09,20.0,2.6,97,28,1.1261502,18.87297010921318,0,2.192200658679889,21.27,3.33,84.68,24.31,1.16,22.05,0.0,3.4
1985-04-10,23.0,4.6,91,32,2.704843799999999,20.3905761455948,0,2.462696763214729,22.91,7.54,76.67,35.57,2.41,21.01,0.0,4.03
1985-04-11,23.0,10,79,32,1.4155002,20.39007830514832,0,2.577634575734554,23.52,8.54,74.9,35.69,1.9,20.96,0.0,3.85
1985-04-12,25.4,8,85,29,1.2858714,19.76627874434847,0,2.496549860430974,25.83,9.06,74.61,28.79,1.68,20.8,0.0,4.01
1985-04-13,21.1,10.5,76,45,1.8715158,11.84714547417966,0,1.774267345904778,23.68,11.41,65.02,39.78,2.12,18.69,0.0,3.86
1985-04-14,22.5,11.8,70,37,1.4317038,13.11976815583544,0,1.896528618979587,22.99,10.85,65.84,36.59,2.01,18.22,0.03,3.72
1985-04-15,22.0,9,84,37,1.3622598,14.01075249855565,0,1.922573091092736,24.06,9.27,70.58,29.95,1.48,17.69,0.63,3.37
1985-04-16,23.8,8.4,87,34,2.5092432,14.28265164137095,0,1.949259700324114,24.32,9.83,73.0,32.72,1.74,16.54,0.53,3.47
1985-04-17,22.0,9.6,89,40,2.071746,10.43428131692421,0,1.603591664624718,25.18,9.87,72.32,31.92,2.37,17.35,0.47,3.95
1985-04-18,28.0,12.5,59,27,3.813633,19.15033331772071,0,2.386441213130848,26.69,12.37,59.05,25.17,2.88,18.76,0.0,4.83
1985-04-19,28.0,15,46,28,3.2858586,18.07027564401419,0,2.277089445791245,27.52,12.63,59.44,23.48,2.94,19.82,0.0,5.12
1985-04-20,28.2,11.2,56,31,4.3853886,18.66853922313307,0,2.314316347010205,27.95,12.8,54.06,24.07,3.55,18.79,0.0,5.55
1985-04-21,26.6,14,64,37,4.6029798,15.70670584005795,0,2.153313334582186,23.8,14.44,57.2,34.81,3.55,12.51,0.75,4.26
1985-04-22,19.5,15.5,60,35,2.2129488,16.89893537221167,0,2.08443751260982,21.29,9.8,60.51,29.69,2.84,16.72,0.18,3.8
1985-04-23,18.5,0.2,85,27,1.6527672,18.89714805345215,0,1.827082161710359,19.11,5.06,72.47,30.03,1.95,19.6,0.0,3.27
1985-04-24,18.2,0.8,86,27,1.0150398,18.65987288824151,0,1.80464702312805,19.13,4.13,71.32,26.26,1.55,19.6,0.0,3.07
1985-04-25,21.5,1.2,73,26,1.0983726,18.54052888002256,0,1.823012417681909,21.42,4.54,66.52,22.49,1.21,19.38,0.0,3.03
1985-04-26,24.0,2,70,22,1.2280014,18.30689954893028,0,1.811619090324092,23.77,4.57,64.26,15.91,1.3,19.24,0.0,3.26
1985-04-27,25.6,4,50,22,1.4386482,18.30452899722449,0,1.803033637510691,25.09,4.99,63.18,15.83,1.62,18.95,0.0,3.62
1985-04-28,26.5,6.4,49,21,1.9837836,17.96021952724896,0,1.801946903196732,26.7,9.73,44.36,18.19,2.42,18.48,0.0,4.58
1985-04-29,23.5,3.4,57,26,1.4965182,16.48698637900059,0,1.669318924531084,23.7,8.66,37.96,22.45,1.41,18.05,0.0,3.3
1985-04-30,25.8,3,62,26,1.7361,14.46680392128419,0,1.579618932336743,26.42,8.86,55.94,20.29,2.24,17.59,0.05,4.21
1985-05-01,25.4,5.2,49,24,1.90971,17.62084756921404,0,1.717086847985669,25.2,7.68,47.95,16.1,1.41,18.48,0.0,3.39
1985-05-02,26.0,8.5,84,31,3.29859,15.61654398637042,0,1.83045343990684,24.94,10.16,78.52,31.9,2.56,16.44,0.66,3.74
1985-05-03,22.6,10,79,40,1.1192058,14.1881206935575,0,1.722573318071827,24.08,9.55,88.13,30.16,1.34,16.45,0.5,2.94
1985-05-04,24.4,6.5,81,29,1.1492982,16.96174807671399,0,1.779640518119632,24.51,9.97,62.41,25.12,1.43,16.69,0.0,3.17
1985-05-05,26.1,5.4,69,33,1.354158,16.96621644523303,0,1.781044225319134,25.74,8.35,58.63,26.71,1.42,16.8,0.04,3.18
1985-05-06,28.0,8.4,74,31,1.5555456,12.50278500387626,0,1.558792928417227,25.32,9.52,60.16,27.1,1.51,14.61,0.0,3.09
1985-05-07,26.5,9.6,78,18,2.4502158,14.59115069477113,0,1.566329501248997,25.38,11.3,58.56,23.24,2.54,15.81,0.01,4.17
1985-05-08,23.6,3.4,34,19,1.238418,16.76547642625436,0,1.36840931279237,23.05,6.87,51.42,23.78,1.84,16.93,0.0,3.31
1985-05-09,22.0,2.4,55,21,1.3923522,16.6650630089087,0,1.397235636040935,22.0,6.9,59.59,27.37,1.88,16.84,0.0,3.21
1985-05-10,23.5,1,56,21,2.0590146,16.45955000265336,0,1.374452991332637,22.2,4.48,56.14,25.49,1.95,15.51,0.03,3.17
1985-05-11,18.6,3.2,70,27,1.5671196,15.61994222006163,0,1.36782954175242,18.64,5.52,66.63,31.6,1.84,16.35,0.0,2.79
1985-05-12,18.4,1.6,48,27,1.6643412,16.26795567572486,0,1.297269094994996,18.61,4.37,56.99,31.32,1.86,16.49,0.0,2.85
1985-05-13,18.2,0,67,24,1.238418,16.1747135640116,0,1.271987735684952,18.13,2.88,54.96,28.24,1.79,16.44,0.0,2.73
1985-05-14,18.3,0,68,27,1.122678,15.9786936044457,0,1.273395525696843,18.58,3.98,73.78,31.04,1.37,16.24,0.0,2.42
1985-05-15,19.5,-1.5,65,27,1.09953,15.78550603706903,0,1.240689134918095,19.2,2.64,68.01,25.88,1.44,16.3,0.0,2.51
1985-05-16,20.8,-0.5,60,24,1.140039,15.80220425455806,0,1.225260562953198,19.97,3.57,51.9,22.08,1.51,16.26,0.0,2.64
1985-05-17,20.6,-0.5,54,25,1.1990664,15.51069915361618,0,1.192626275422422,20.16,2.79,61.87,20.72,1.56,16.19,0.0,2.68
1985-05-18,21.0,0.4,49,23,1.2928158,15.42812984992065,0,1.161740480006452,20.53,2.38,66.9,19.32,1.81,16.06,0.0,2.86
1985-05-19,21.0,1,47,25,2.08332,15.34749223933211,0,1.163865785958137,20.08,5.1,58.37,22.83,2.18,15.68,0.0,3.08
1985-05-20,23.0,1.8,50,17,1.5069348,15.26882305827502,0,1.104220781918447,22.07,5.74,49.45,24.76,1.82,15.58,0.0,2.97
1985-05-21,23.6,-4,48,17,3.506922,14.58520529337887,0,1.018811337194421,22.23,7.19,47.08,19.88,2.61,15.51,0.01,3.61
1985-05-22,18.5,6.8,40,32,1.7615628,14.81537201321413,0,1.165885082101939,19.01,7.79,52.3,35.85,2.24,14.94,0.12,2.81
1985-05-23,17.4,0,89,30,1.0833264,14.94468525750211,0,1.154560585371149,18.14,3.91,84.59,37.94,1.64,15.15,0.0,2.3
1985-05-24,19.0,-0.2,74,23,1.1643444,14.87465171028534,0,1.081867633203298,19.28,3.18,73.63,23.99,1.61,15.52,0.0,2.53
1985-05-25,20.2,-2.2,51,21,1.4386482,14.50831816135595,0,0.9880981788015535,20.04,2.23,61.16,19.6,1.92,15.47,0.0,2.82
1985-05-26,20.6,1.2,49,32,1.521981,14.6419037122393,0,1.105269836079837,20.28,5.31,52.43,31.73,1.9,14.62,0.0,2.7
1985-05-27,21.0,2.4,65,28,1.90971,14.48000443380685,0,1.112215071568517,19.51,6.9,68.37,25.72,1.64,13.91,0.0,2.48
1985-05-28,18.0,2.5,54,36,1.4745276,10.38738125586644,0,0.9597115520985012,16.48,4.84,64.02,39.33,1.76,10.97,0.07,2.02
1985-05-29,19.1,2.4,88,30,1.4548518,13.28307777920923,0,1.088792862104673,16.81,5.08,81.48,42.57,1.42,11.78,0.53,1.85
1985-05-30,18.6,2.2,83,34,1.2546216,14.3047821042544,0,1.119144978942699,18.07,5.39,81.18,38.22,1.99,14.04,0.04,2.34
1985-05-31,19.0,0,78,21,1.8784602,14.44551709890154,0,0.9853302291156283,19.66,4.68,73.17,24.66,2.33,14.54,0.0,2.92
1985-06-01,19.0,1.2,80,22,1.0752246,14.39326451229631,0,1.002811174030467,18.44,2.59,81.02,31.69,1.31,14.48,0.0,2.07
1985-06-02,18.8,-1.4,64,27,1.3877226,14.24663302165624,0,0.9587093764543895,18.31,3.68,59.67,26.98,1.87,14.34,0.0,2.49
1985-06-03,19.6,-2.2,64,23,1.608786,14.29578821149976,0,0.9208775633597455,19.1,1.75,70.81,22.39,1.92,14.45,0.0,2.62
1985-06-04,18.6,-1,50,24,1.2546216,14.25060632295946,0,0.8929021127401623,18.58,2.34,58.15,26.04,1.54,14.49,0.0,2.33
1985-06-05,18.1,-1.2,54,28,1.1099466,14.01601392756472,0,0.9103815025768289,18.38,2.8,56.93,27.51,1.54,14.2,0.0,2.28
1985-06-06,18.7,-1.4,56,26,1.2175848,14.07178954492431,0,0.8982039288944856,18.42,0.27,64.96,21.92,1.5,14.15,0.0,2.22
1985-06-07,18.8,-1,51,27,1.203696,13.93864491421803,0,0.8908640372368691,18.67,2.54,54.09,22.37,1.37,14.12,0.0,2.18
1985-06-08,18.2,-2.5,54,26,1.3205934,13.9988019426158,0,0.8639487658241238,17.65,0.84,59.42,17.93,1.66,14.19,0.0,2.34
1985-06-09,17.8,-3,49,26,1.047447,13.96597282715973,0,0.8400959216669767,17.94,-0.39,53.53,20.73,1.74,14.14,0.0,2.37
1985-06-10,19.6,-3,51,27,1.406241,13.84076630304237,0,0.8631763136003234,18.38,0.65,55.04,21.87,1.81,14.11,0.0,2.42
1985-06-11,20.1,-2.2,53,26,1.4097132,13.81304160343937,0,0.8648544109640721,19.66,1.25,57.72,21.44,1.93,13.98,0.0,2.59
1985-06-12,19.4,0,50,24,1.2754548,13.12617489508922,0,0.8380079826129009,18.97,2.97,59.73,19.92,1.83,13.89,0.0,2.5
1985-06-13,18.7,3.5,43,35,1.6053138,11.21683374480947,0,0.8784482845440332,18.35,5.62,54.16,34.82,2.0,12.09,0.0,2.37
1985-06-14,19.1,-1,94,24,1.2337884,13.27346402109324,0,0.901237417356597,18.76,0.61,88.85,26.23,1.58,13.46,0.0,2.16
1985-06-15,20.4,2,81,26,2.3020686,13.82108652597806,0,0.9530414319767704,19.49,5.11,64.03,25.92,2.38,13.5,0.0,2.88
1985-06-16,19.1,-0.6,61,31,1.50462,13.52355898592866,0,0.8941455704045179,18.48,2.66,55.09,30.99,1.61,13.51,0.0,2.19
1985-06-17,20.0,-0.6,79,32,1.2372606,13.41697160638672,0,0.9401368289648396,18.63,1.72,75.02,29.62,1.62,13.78,0.0,2.16
1985-06-18,22.0,2.2,56,29,1.6053138,13.78253768713083,0,0.9312843096582086,20.32,4.55,55.97,29.67,2.22,13.53,0.0,2.76
1985-06-19,19.0,-2.4,67,17,1.1990664,13.77474966572706,0,0.779087328186958,18.66,0.88,70.14,22.21,1.2,13.81,0.0,1.96
1985-06-20,20.0,-1,46,18,1.3333248,13.6756697240921,0,0.7590705383326641,19.54,0.55,56.19,20.88,1.83,13.82,0.0,2.52
1985-06-21,21.5,-1,41,18,1.9664226,13.6729720661064,0,0.7567305253338633,20.76,2.44,58.2,20.01,2.14,13.89,0.0,2.84
1985-06-22,21.0,-2,47,18,2.031237,13.76660439410703,0,0.7617095687298278,20.08,0.95,58.18,19.36,1.32,13.86,0.0,2.16
1985-06-23,19.0,-0.8,45,26,4.9687182,13.39367886625164,0,0.8150840735645642,18.22,4.22,57.96,29.84,3.89,13.37,0.43,3.3
1985-06-24,17.5,9.4,49,24,5.079828599999999,8.049045347974328,4.5,4.037170095345041,14.89,8.49,87.02,54.42,3.94,8.65,13.75,2.25
1985-06-25,15.0,6.6,93,55,3.425904,9.180526799639448,18.5,3.059208712945126,16.46,7.43,83.86,52.71,3.01,9.26,14.03,2.0
1985-06-26,17.5,7.5,96,56,3.158544599999999,12.38195608442759,0,1.153913399630438,18.72,7.31,82.83,41.05,2.69,12.31,0.12,2.44
1985-06-27,19.0,6.4,92,32,1.6921188,13.4276025517837,0,1.064551275159773,19.29,5.78,84.65,40.84,2.09,12.19,0.0,2.22
1985-06-28,19.4,3.4,93,24,1.4826294,13.53634986786272,0,0.9714859466931699,19.11,4.71,75.63,25.35,1.59,13.71,0.0,2.18
1985-06-29,17.5,1,87,36,1.6041564,13.74197221862913,0,0.9843574138986976,18.57,3.6,69.67,32.8,1.78,13.67,0.0,2.24
1985-06-30,18.5,1,92,27,1.1817054,13.6675112916167,0,0.9531718212259644,19.46,1.22,82.94,27.65,1.44,13.92,0.0,2.1
1985-07-01,17.5,0.2,86,24,1.394667,13.12289551398588,0,0.8931810614070496,17.75,2.17,57.38,32.81,1.44,13.89,0.0,2.03
1985-07-02,17.5,0.6,89,29,1.6238322,13.80901778762462,0,0.9554846889369986,17.41,1.16,74.72,29.23,1.94,13.93,0.0,2.21
1985-07-03,17.5,2.4,80,36,1.319436,10.32923883820766,0,0.9075196989060632,17.32,1.7,79.44,38.42,1.61,13.31,0.0,1.87
1985-07-04,17.0,3.5,86,35,3.2441922,13.29621352463539,0,1.017577615140787,17.59,4.54,77.85,34.86,2.15,11.56,0.0,2.2
1985-07-05,19.5,8.2,84,35,2.9004444,11.61437046012515,0.6,1.517191504012399,17.94,5.93,69.58,39.03,2.76,11.29,0.27,2.48
1985-07-06,17.6,3.8,75,33,2.1909582,13.83730929944053,0,1.022105059850451,18.4,5.42,68.75,30.94,2.95,13.56,0.0,2.87
1985-07-07,11.8,-1.5,97,32,1.4918886,13.49168267986341,0,0.9064234358463247,12.66,1.97,89.64,35.02,1.74,13.95,0.0,1.75
1985-07-08,15.8,0,81,22,1.5867954,14.00892960352973,0,0.9150815816765246,16.14,0.84,84.66,27.33,1.93,14.08,0.0,2.19
1985-07-09,18.0,-1.4,79,26,1.5115644,14.24275050956789,0,0.9525908930452425,18.02,0.05,79.55,25.33,1.78,14.25,0.0,2.31
1985-07-10,23.0,2.2,62,21,3.8448828,14.28729513988493,0,0.979148393531001,21.59,4.08,47.07,23.18,3.07,14.1,0.0,3.62
1985-07-11,10.5,4.2,92,36,3.8726604,10.75944885631262,0,0.9243769706985726,11.93,3.77,70.94,41.98,3.97,11.69,0.13,2.51
1985-07-12,8.2,-4.5,81,37,3.3645618,14.4803110998978,0,0.8758280538075203,8.36,-2.66,73.0,33.04,3.82,14.58,0.0,2.18
1985-07-13,14.5,-3.8,89,37,1.4675832,14.53213695262136,0,0.9921507139699289,15.04,-1.04,78.63,38.34,2.87,13.64,0.0,2.34
1985-07-14,17.0,-2.2,97,34,1.0972152,14.09860603792055,0,1.043567693768356,16.44,0.88,88.23,36.37,1.37,14.19,0.0,1.89
1985-07-15,17.6,-1,92,25,1.1423538,14.54477959004398,0,1.034200217994582,17.72,0.6,81.22,28.79,1.51,14.33,0.0,2.14
1985-07-16,18.5,0,74,23,1.1365668,14.70126821444559,0,1.025881864254325,18.49,0.24,82.6,21.89,1.35,14.59,0.0,2.18
1985-07-17,18.5,0,64,23,1.244205,14.66354608688064,0,1.01526682497868,18.18,0.6,65.02,20.21,1.56,14.47,0.0,2.36
1985-07-18,17.5,-1.4,65,24,1.1701314,14.62727005756066,0,1.006876925830071,17.44,-0.09,61.26,21.67,1.48,14.8,0.0,2.27
1985-07-19,17.0,-1.5,61,24,1.168974,14.89032107939436,0,1.01124101078077,17.07,0.77,56.97,20.81,1.52,12.63,0.0,2.27
1985-07-20,16.2,-3.2,62,26,1.2881862,14.95763178485359,0,1.009629296633446,16.47,1.16,55.71,22.46,1.57,14.94,0.0,2.33
1985-07-21,17.9,-3,64,26,1.707165,14.82680434922617,0,1.045347017595021,17.29,-1.49,69.38,22.49,1.88,14.84,0.0,2.47
1985-07-22,16.5,-1,63,19,1.4617962,15.09850676749189,0,1.02539835639078,16.04,1.28,57.4,28.36,2.08,15.05,0.0,2.52
1985-07-23,16.8,-4.2,67,23,1.4895738,15.37393457951559,0,1.042259019419209,17.17,-1.48,66.01,27.82,1.72,15.3,0.0,2.4
1985-07-24,20.2,-1,51,23,2.0937366,14.74047246923188,0,1.089227977677479,19.36,2.58,51.66,23.73,2.43,14.97,0.0,3.13
1985-07-27,16.0,-4,67,26,1.2164274,15.79397811084607,0,1.119595058863818,17.27,-1.09,79.44,23.23,1.39,15.77,0.0,2.3
1985-07-28,18.5,-2,59,20,1.076382,15.98181959117361,0,1.144560480356163,18.21,-1.86,69.94,19.58,1.13,15.83,0.0,2.23
1985-07-29,21.5,-2,47,20,1.3518432,16.0687176698734,0,1.175757494780965,20.36,-0.3,47.93,16.7,1.74,15.54,0.0,2.88
1985-07-30,22.8,0.5,42,14,1.3043898,16.15742466650722,0,1.155083321605369,22.15,2.91,44.6,15.47,1.54,15.87,0.0,2.91
1985-07-31,24.0,1.2,39,15,2.332161,16.24789873677818,0,1.19816090938661,23.75,3.73,41.93,14.04,2.25,16.15,0.0,3.7
1985-08-01,24.5,3,29,16,2.586789,16.12948196804101,0,1.215659169390866,23.64,6.08,34.52,15.81,2.75,16.06,0.0,4.16
1985-08-02,24.5,5.4,29,17,4.2684912,14.42305063463361,0,1.218617414971898,23.93,7.18,44.73,15.58,3.8,16.1,0.0,4.95
1985-08-03,12.0,0.2,56,31,1.79397,16.63586928320058,0,1.262189485057943,15.04,4.09,55.98,28.67,2.02,16.19,0.0,2.72
1985-08-04,18.0,-4.5,62,20,1.2939732,16.62659860097991,0,1.240898757300567,19.23,-1.75,79.35,18.27,1.76,16.73,0.0,2.87
1985-08-05,23.0,4,45,21,4.3078428,16.29532930695924,0,1.40525775295341,22.24,6.13,48.99,23.48,3.45,16.3,0.0,4.28
1985-08-06,23.0,9.3,37,18,3.4467372,14.55648917398924,0,1.360934841085791,22.95,7.24,55.84,20.27,3.52,16.33,0.0,4.5
1985-08-07,23.0,-0.4,40,17,2.1145698,16.49254601678813,0,1.338990261063365,22.44,2.11,52.44,19.46,2.0,16.59,0.0,3.36
1985-08-08,25.5,7.8,30,18,3.281229,16.04728217401296,0,1.440426947545767,23.77,8.28,58.61,22.26,3.17,14.91,0.49,4.31
1985-08-09,18.5,1.8,37,23,1.8842472,17.24413837799527,0,1.420290687167063,19.25,5.36,55.24,20.18,2.5,17.16,0.0,3.51
1985-08-10,21.0,0,58,24,1.2766122,17.57112365987891,0,1.530101630407767,22.47,1.61,65.27,20.37,1.3,17.28,0.0,2.9
1985-08-11,23.8,1.5,55,21,1.6400358,17.67982979135646,0,1.590241833226754,23.71,4.26,49.5,17.25,2.17,17.35,0.0,3.75
1985-08-12,24.5,2.5,45,21,1.6990632,17.67819061164372,0,1.60984897164402,24.29,5.05,56.66,20.91,1.85,17.27,0.0,3.53
1985-08-13,25.2,4.2,41,14,2.3136426,17.45215554305165,0,1.548555819539885,24.37,6.76,48.38,17.67,2.49,17.51,0.0,4.21
1985-08-14,25.5,5.8,32,16,2.4965118,17.67470064304279,0,1.598038976138722,25.08,7.57,46.4,16.92,2.56,17.39,0.0,4.39
1985-08-15,24.2,2,32,12,2.594890799999999,18.23974069496785,0,1.524462814679888,24.99,5.25,45.7,16.28,1.64,18.07,0.0,3.63
1985-08-16,22.6,6.2,67,17,1.9606356,17.67047808200462,0,1.754123277640793,23.14,7.96,83.27,32.31,2.54,17.59,0.0,3.78
1985-08-17,22.0,4.4,54,25,2.476836,18.24119843627302,0,1.797292469829038,23.05,4.91,64.12,25.62,1.9,18.13,0.0,3.54
1985-08-18,22.0,6,40,26,2.4293826,18.58727340041021,0,1.830124589579854,21.83,5.34,55.38,26.17,2.28,18.33,0.0,3.73
1985-08-19,21.0,4,56,24,2.575215,18.58896927984285,0,1.827180615815712,21.5,4.28,66.13,29.56,1.95,18.21,0.0,3.37
1985-08-20,23.4,5.2,59,26,2.6782236,18.35707252943729,0,1.933778677926658,22.92,5.88,70.93,27.7,1.6,16.62,0.0,3.21
1985-08-21,23.6,8.6,49,24,1.9999872,18.82524467972607,0,2.002193574003821,23.2,8.95,74.57,25.36,2.43,16.26,0.0,3.86
1985-08-22,23.8,6.6,46,24,2.1573936,18.94442831589658,0,1.984756832988994,23.75,7.75,57.75,24.47,2.43,17.98,0.0,4.1
1985-08-23,25.0,4,50,21,2.1029958,19.06423489362738,0,1.967925692736713,24.18,5.94,58.23,24.45,1.84,18.83,0.0,3.76
1985-08-24,23.2,3,41,17,1.8553122,19.54199383788619,0,1.888225432270313,22.57,6.64,49.43,12.58,2.03,19.26,0.0,4.08
1985-08-25,21.5,2,45,17,1.6701282,19.78459743929611,0,1.88805491888404,19.66,2.89,60.11,17.39,2.42,19.7,0.0,3.86
1985-08-26,19.0,3.5,69,27,1.383093,19.90853200223311,0,2.056604542923086,19.3,3.04,83.98,31.26,1.99,19.46,0.0,3.3
1985-08-27,21.8,1.5,50,26,1.1967516,19.79071981781033,0,2.030118806532522,21.91,1.84,66.38,22.47,1.41,19.71,0.0,3.33
1985-08-28,23.2,3,47,24,1.2314736,20.0358255381453,0,2.102735331409098,23.14,3.16,62.87,20.17,1.64,19.8,0.0,3.66
1985-08-29,23.5,4,42,22,1.4895738,20.03776974769052,0,2.112596404691039,23.55,6.31,46.45,17.91,1.83,20.03,0.0,3.98
1985-08-30,24.4,3,42,22,2.0381814,19.91562036564882,0,2.125823244687699,24.29,4.36,48.0,18.07,1.94,20.02,0.0,4.12
1985-08-31,24.0,9.5,40,22,1.6573968,18.18328861614467,0,2.129827580249932,23.3,9.41,56.84,23.55,2.13,18.58,0.27,4.13
1985-09-01,22.4,5,62,27,1.4305464,19.78832441077384,0,2.260195701967548,22.73,6.82,64.13,24.29,1.52,18.5,0.01,3.52
1985-09-02,25.4,3.2,54,12,2.5937334,20.40922222618611,0,2.154580099323553,25.4,6.84,58.35,18.51,2.18,19.27,-0.0,4.43
1985-09-03,27.5,8.4,30,13,3.466413,17.89491247226843,0,2.059949822323303,25.56,11.0,44.91,23.99,3.07,15.97,2.58,4.77
1985-09-04,26.0,5.6,69,18,2.7766026,18.76251687436357,0,2.261906557728485,22.46,10.02,81.96,32.23,2.14,17.4,8.02,3.66
1985-09-05,25.5,11,72,24,1.805544,20.52608110278491,0,2.648683657769844,23.65,10.28,72.12,28.49,2.47,16.85,0.0,3.9
1985-09-06,26.5,7,57,16,3.9270582,20.01041485368897,0,2.381278054266621,24.28,9.39,78.21,31.44,1.46,17.52,0.01,3.46
1985-09-07,24.5,12.5,51,23,4.6712664,18.84728833179445,0,2.450309116213695,24.44,11.11,67.99,27.95,3.58,20.54,0.14,5.14
1985-09-08,22.5,9.5,60,23,1.903923,19.21698965471715,0,2.416750770325906,23.02,9.97,63.62,29.22,2.39,18.24,0.0,4.19
1985-09-09,22.0,7,60,34,1.9548486,14.92902763318462,0,2.048344468821037,24.29,8.48,47.34,36.13,1.79,19.82,0.25,4.01
1985-09-10,28.0,9.3,54,16,2.4953544,21.52395883329465,0,2.66415051763834,26.73,10.38,57.37,18.51,2.46,21.88,-0.0,5.14
1985-09-11,13.2,5,55,29,3.2256738,20.9928842955322,0,2.283716007087041,26.03,7.55,57.69,14.85,2.73,22.06,-0.0,5.4
1985-09-14,20.0,5.5,60,18,3.1053042,21.61290248090063,0,2.514895557276463,19.59,6.96,67.77,21.88,3.37,19.7,0.56,4.57
1985-09-15,19.0,2.4,83,18,2.1157272,22.66330093085287,0,2.562173424443113,18.65,2.7,77.0,18.54,2.3,23.07,0.01,4.02
1985-09-16,21.8,3.5,77,24,4.4536752,22.78526541262957,0,2.737073404916885,21.74,3.59,72.81,23.44,2.75,20.51,-0.0,4.35
1985-09-17,22.5,9,65,22,4.039326,21.29447588407654,0,2.75603870905982,22.41,6.96,69.17,27.48,3.09,22.32,-0.0,4.84
1985-09-18,25.0,9,38,22,3.4455798,21.67772205651556,0,2.766032967193962,24.49,8.02,51.16,23.62,2.87,22.42,0.48,5.08
1985-09-19,24.5,6,54,14,1.892349,23.01110351085906,0,2.779192716612515,24.46,8.01,64.59,11.0,2.48,24.26,-0.0,5.34
1985-09-20,23.5,5.5,52,22,3.5798382,23.53756252224337,0,2.891576299177012,23.83,5.92,45.48,23.14,1.83,23.85,-0.0,4.65
1985-09-21,23.6,9.2,66,31,5.1770502,22.15337972172846,0,3.026250791119432,23.54,9.03,73.62,28.39,4.17,19.44,0.0,5.15
1985-09-22,27.8,12,67,29,4.643488799999999,20.20695249758459,0,3.029501958698986,26.9,10.98,69.96,31.0,3.47,23.15,0.04,5.6
1985-09-23,30.5,15,55,24,3.9316878,21.27395579154044,0,3.222509593830936,29.66,14.1,58.4,22.51,3.65,23.07,0.05,6.63
1985-09-24,29.4,12.4,51,18,2.9779902,23.73107436625041,0,3.290012179855904,29.67,14.22,55.78,19.59,3.41,23.45,-0.0,6.84
1985-09-25,25.5,3.5,46,22,2.0208204,24.12267372412945,0,3.016103797610358,25.48,6.8,45.44,15.71,2.18,24.63,-0.0,5.33
1985-09-26,26.5,5.5,37,14,2.5219746,23.67887972311035,0,2.932284925544223,27.23,8.15,33.07,14.35,2.07,23.2,0.12,5.4
1985-09-27,29.5,11.8,62,22,3.0705822,21.41054669122484,0,3.185280582946199,28.39,12.98,76.74,23.28,3.8,22.29,1.33,6.07
1985-09-28,30.5,11.4,56,20,2.5740576,21.9324685298275,0,3.22183324370519,29.96,12.93,69.07,21.0,2.76,23.7,0.12,6.13
1985-09-29,31.2,13.8,46,24,2.2604022,14.42111674643739,0,2.474620551783435,30.88,14.72,40.51,19.79,2.99,18.47,2.06,6.04
1985-09-30,31.5,12,70,20,4.903903799999999,19.72834648583381,1.7,5.153639201108479,27.95,13.5,59.34,24.2,3.19,19.51,1.97,5.56
1985-10-01,31.8,17,49,21,3.3182658,19.6767062855544,0,3.177768561431456,30.75,15.6,60.04,17.49,3.59,21.39,0.23,6.85
1985-10-02,31.0,9.5,42,11,1.7048502,24.03943017757455,0,3.24905897261872,31.38,13.45,55.4,17.09,2.05,24.01,0.01,5.98
1985-10-03,33.0,9.5,26,12,3.4305336,24.99932698315442,0,3.336575584189181,32.5,12.57,42.76,13.08,1.99,25.1,0.02,6.21
1985-10-04,34.0,17.4,21,14,4.2106212,20.37028009095791,0,3.07672948499287,32.05,16.95,36.88,15.8,3.57,22.57,0.19,7.61
1985-10-05,31.0,10.5,24,14,3.0694248,24.34215603755469,0,3.316025185531847,31.64,14.15,36.33,14.35,2.66,24.71,0.3,6.87
1985-10-06,26.0,15,53,29,5.4999648,16.21302617264022,2.5,4.956572141819495,27.74,13.99,67.76,35.42,3.34,20.96,14.04,5.5
1985-10-07,23.4,12.4,90,33,2.6006778,15.126045147276,0.5,2.907287449417393,23.43,13.01,82.98,47.59,2.84,20.97,12.79,4.49
1985-10-08,28.5,11,88,25,3.883077,22.88996043289885,0.3,3.87987965665554,25.59,11.88,75.54,33.93,2.4,22.82,0.46,4.92
1985-10-09,27.0,13.5,71,32,5.6157048,18.02647657435467,0,3.024760016341377,25.75,12.37,70.03,32.09,3.54,23.73,1.46,5.63
