Year,Month,stn_Pr,stn_ETo,stn_SR,cdb_Pr,cdb_ETo,cdb_SR,stn_Tmax,stn_Tmin,stn_RHmax,stn_RHmin,stn_WSmean,cdb_Tmax,cdb_Tmin,cdb_RHmax,cdb_RHmin,cdb_WSmean
1984,10,75.9,131.4283915084679,685.0415229460973,88.10000000000001,161.72,725.76,26.361290322580647,11.035483870967743,72.2258064516129,28.64516129032258,2.8278642193548387,25.967741935483872,11.314838709677419,70.06645161290322,29.76225806451613,2.286774193548387
1984,11,28.0,143.94645356031606,808.4730039574437,89.08,190.98,808.71,28.563333333333333,13.333333333333334,66.76666666666667,27.566666666666666,3.11988744,27.930999999999997,13.024666666666667,62.54600000000001,27.542333333333332,2.516
1984,12,36.1,171.41190480748065,898.3382816072424,27.61,228.47,951.42,30.56451612903226,13.964516129032257,67.16129032258064,26.419354838709676,3.2654360903225808,29.866451612903226,14.089032258064515,61.54838709677419,23.311612903225804,2.74741935483871
1985,1,92.7,159.4661563371027,770.9707236652566,90.42,204.01,811.0600000000001,31.874193548387098,17.983870967741936,71.48387096774194,30.322580645161292,3.4224691354838708,30.703870967741935,17.399032258064516,66.88903225806452,32.35193548387097,2.4609677419354843
1985,2,137.7,148.0991810406961,596.5576346211425,100.57,151.58,662.55,28.642857142857142,17.04285714285714,84.14285714285714,39.357142857142854,2.5635583285714283,28.31035714285714,16.4425,75.14857142857143,42.48607142857143,2.191785714285714
1985,3,47.5,115.59374350273625,658.8124608303766,115.02,137.53,682.53,26.406451612903226,11.899999999999999,83.90322580645162,32.03225806451613,2.142646083870968,25.573225806451614,12.153870967741934,78.93225806451613,39.17774193548387,1.9906451612903227
1985,4,40.4,70.45158419933558,499.0734011679593,7.62,113.95,547.36,23.479310344827585,8.068965517241379,74.72413793103448,31.379310344827587,2.0972487103448274,24.029310344827586,9.231379310344828,66.25586206896551,28.942068965517244,2.1317241379310343
1985,5,0.0,40.174590985123444,470.7925603845818,2.0100000000000002,89.28,482.6,21.370967741935484,2.4838709677419355,63.096774193548384,26.35483870967742,1.6093460322580646,20.9,5.814516129032258,63.54129032258064,27.556451612903224,1.8103225806451613
1985,6,23.0,32.3386676319124,399.2605894760101,28.33,71.14,402.87,19.029999999999998,0.53,64.6,27.8,1.7976351,18.676333333333332,2.9713333333333334,66.382,28.172,1.945
1985,7,0.6,30.00071314114451,414.58458005744035,0.4,70.54,413.1,17.410344827586208,-0.37586206896551727,72.24137931034483,26.482758620689655,1.7963646206896553,17.364137931034485,1.2541379310344827,67.94862068965517,27.349310344827586,2.018965517241379
1985,8,0.0,52.73587735434302,556.2237734626144,0.76,116.88,549.75,22.58709677419355,3.7774193548387096,45.96774193548387,21.06451612903226,2.1903608322580643,22.538387096774194,5.2864516129032255,58.130645161290325,21.690967741935484,2.236774193548387
1985,9,1.7,77.18888467834829,582.1433477643337,17.75,139.22,585.09,25.207142857142856,8.25,57.464285714285715,21.392857142857142,3.1058829,25.122142857142855,9.33607142857143,61.55714285714286,23.37607142857143,2.720357142857143
1985,10,109.4,129.40312710726351,664.3431150228446,92.67999999999999,173.17,708.35,27.77741935483871,12.858064516129033,64.58064516129032,28.419354838709676,3.189047690322581,27.38064516129032,12.919032258064517,64.13677419354839,28.45967741935484,2.709354838709677
1985,11,39.4,144.12939948148426,776.7197895411622,96.15,179.41,748.97,28.746666666666666,14.09,68.26666666666667,28.566666666666666,2.48621094,28.228333333333335,13.843333333333334,66.15066666666667,27.990333333333336,2.3006666666666664
1985,12,76.8,162.02947451020276,809.7201062381014,116.39,180.48,808.66,29.17,13.493333333333334,76.73333333333333,28.533333333333335,2.81830758,27.376666666666665,13.948333333333332,74.81866666666666,33.345,2.4743333333333335
1986,1,19.4,154.7592309775248,803.3743094311585,87.05,212.13,858.25,31.993548387096773,15.312903225806451,69.06451612903226,23.93548387096774,2.985307954838709,30.83967741935484,16.493225806451612,70.06870967741936,29.93064516129032,2.4406451612903224
1986,2,30.0,137.01376037127923,721.5027791851871,59.449999999999996,168.24,725.18,30.50357142857143,14.489285714285714,68.85714285714286,24.821428571428573,2.8954841142857144,29.22357142857143,15.001428571428573,72.09964285714285,30.740714285714287,2.271785714285714
1986,3,137.5,134.0178939101368,658.3156474175472,74.85,153.97,680.03,28.174193548387095,13.154838709677419,81.35483870967742,31.870967741935484,2.3543756129032256,27.21483870967742,13.94258064516129,73.31451612903226,34.57709677419355,2.252258064516129
1986,4,72.2,86.0045705635535,528.1264965343879,85.06,108.41,521.08,25.63,10.083333333333334,75.3,28.6,2.09389092,24.664333333333335,11.815333333333333,75.75399999999999,38.60066666666667,2.010666666666667
1986,5,0.0,41.23561584292312,480.27581958808287,0.31,92.31,485.68,22.887096774193548,3.5935483870967744,65.48387096774194,23.870967741935484,1.6134902709677421,22.423870967741934,6.7299999999999995,64.09193548387097,25.692580645161293,1.7783870967741937
1986,6,11.0,32.11017830025431,367.1867707382245,25.78,65.55,371.9,17.21333333333333,1.3299999999999998,70.2,31.4,2.27880486,16.934,3.365333333333333,76.343,36.092,2.2186666666666666
1986,7,0.0,30.9898188938868,435.99334181923234,10.52,77.57,433.95,18.258064516129032,-0.3419354838709677,60.03225806451613,25.032258064516128,1.8764067483870968,18.03838709677419,2.5677419354838706,70.90354838709676,28.055806451612902,1.99
1986,8,25.9,57.43840477837265,487.0997744685376,72.45,111.95,507.39,21.141935483870967,3.6451612903225805,48.45161290322581,23.06451612903226,2.4440554451612906,21.357741935483872,5.461935483870968,62.52193548387097,25.29516129032258,2.322903225806452
1986,9,10.9,81.46515987844684,593.4107536322296,46.24,125.88,613.54,23.459999999999997,6.956666666666666,62.2,22.933333333333334,2.49608742,22.719333333333335,7.942666666666667,70.117,28.604666666666667,2.336
1986,10,80.5,123.56569121103715,655.0715881691293,109.17,144.35,661.73,25.480645161290322,10.851612903225806,72.64516129032258,27.516129032258064,2.801468032258065,24.43967741935484,10.95516129032258,74.04322580645162,34.49967741935484,2.416129032258065
1986,11,105.8,152.54920065866597,770.1217297347557,128.41,157.53,725.79,26.83,11.913333333333332,78.3,28.333333333333332,2.6668425,25.172,11.922333333333334,74.27366666666667,35.083999999999996,2.484
1986,12,45.2,176.69989056909404,892.6477398413801,42.19,227.15,866.47,32.332258064516125,14.883870967741935,71.70967741935483,22.06451612903226,3.02969984516129,31.937741935483874,15.986129032258065,69.84709677419355,23.177096774193547,2.7241935483870967
1987,1,18.2,166.9216750961424,879.4861000549533,30.369999999999997,244.28,882.22,33.67741935483871,15.883870967741935,59.096774193548384,19.258064516129032,3.517487941935484,33.08451612903225,17.128387096774194,61.10387096774193,21.481290322580644,2.9158064516129034
1987,2,112.0,145.85211048863235,629.4233248283576,123.84,170.41,682.84,31.04642857142857,16.935714285714287,73.35714285714286,30.214285714285715,2.867582507142857,31.09714285714286,17.821785714285713,74.95535714285714,35.46321428571429,2.3146428571428572
1987,3,62.7,128.57706103332947,676.8328528197961,71.49000000000001,151.12,669.3100000000001,28.258064516129032,13.048387096774194,77.96774193548387,27.258064516129032,2.127263864516129,27.916451612903224,14.488709677419354,75.68774193548387,34.586129032258064,1.9719354838709677
1987,4,51.699999999999996,86.01492606220826,518.6056771028858,66.22,117.38,549.91,25.903333333333332,9.81,86.0,29.466666666666665,1.99215546,26.128333333333334,11.962666666666667,77.529,34.42833333333333,2.054
1987,5,0.0,40.601324006546164,475.603397155103,4.890000000000001,93.65,489.85,23.229032258064517,4.035483870967742,65.0,21.322580645161292,1.7624215161290322,22.833870967741937,6.9154838709677415,67.61870967741935,27.343870967741935,1.8435483870967742
1987,6,2.2,25.27353722038545,387.1660253947771,18.01,63.46,394.51,16.82,-1.04,64.6,23.533333333333335,1.95789642,16.136333333333333,1.932,74.68966666666667,34.711999999999996,2.119
1987,7,12.8,35.688313590467665,426.9243406834809,22.22,70.37,434.75,16.851612903225806,-1.903225806451613,67.06451612903226,23.903225806451612,1.8428794838709677,16.65,0.897741935483871,73.84193548387097,31.750645161290322,1.9864516129032257
